group	x	y	clickSelects
3282	-44.75	48.25	927
3282	-44.75	48.75	927
3282	-44.25	49.25	927
3282	-43.75	49.25	927
3282	-43.75	47.75	927
3282	-44.25	47.25	927
3282	-44.25	46.75	927
3282	-43.75	46.75	927
3282	-43.25	47.25	927
3282	-42.75	47.25	927
3282	-42.75	46.75	927
3282	-43.25	46.25	927
3282	-43.25	45.75	927
3282	-42.75	45.25	927
3282	-42.75	44.75	927
3282	-43.25	44.75	927
3282	-44.75	46.25	927
3282	-44.75	48.25	927
1251	-43.75	48.25	188
1251	-43.75	48.75	188
1251	-43.25	49.25	188
1251	-42.75	49.25	188
1251	-41.75	48.25	188
1251	-41.25	48.25	188
1251	-41.25	49.25	188
1251	-30.75	49.25	188
1251	-30.25	48.75	188
1251	-30.25	47.75	188
1251	-29.75	47.75	188
1251	-28.25	49.25	188
1251	-21.75	49.25	188
1251	-21.75	48.75	188
1251	-22.25	48.25	188
1251	-22.25	47.25	188
1251	-25.25	47.25	188
1251	-25.25	46.75	188
1251	-22.75	44.25	188
1251	-22.75	43.75	188
1251	-23.25	43.25	188
1251	-23.75	43.25	188
1251	-23.75	44.25	188
1251	-24.75	45.25	188
1251	-25.75	45.25	188
1251	-26.25	45.75	188
1251	-26.25	46.75	188
1251	-27.25	46.75	188
1251	-27.25	47.75	188
1251	-27.75	47.75	188
1251	-28.25	47.25	188
1251	-28.25	46.75	188
1251	-27.75	46.25	188
1251	-27.75	45.75	188
1251	-28.25	45.25	188
1251	-28.25	44.75	188
1251	-27.75	44.75	188
1251	-27.25	45.25	188
1251	-26.75	45.25	188
1251	-25.75	44.25	188
1251	-25.75	43.25	188
1251	-24.75	43.25	188
1251	-24.75	42.75	188
1251	-25.75	41.75	188
1251	-26.25	41.75	188
1251	-26.75	42.25	188
1251	-27.25	42.25	188
1251	-27.25	41.25	188
1251	-27.75	40.75	188
1251	-28.25	40.75	188
1251	-28.25	41.75	188
1251	-28.75	41.75	188
1251	-29.25	41.25	188
1251	-29.75	41.25	188
1251	-30.25	41.75	188
1251	-30.75	41.75	188
1251	-30.75	41.25	188
1251	-29.25	39.75	188
1251	-29.25	39.25	188
1251	-32.25	39.25	188
1251	-32.75	38.75	188
1251	-33.25	38.75	188
1251	-33.25	39.75	188
1251	-33.75	40.25	188
1251	-33.75	40.75	188
1251	-33.25	41.25	188
1251	-33.25	41.75	188
1251	-33.75	42.25	188
1251	-33.75	43.25	188
1251	-34.25	43.25	188
1251	-35.25	42.25	188
1251	-36.25	42.25	188
1251	-37.25	41.25	188
1251	-37.75	41.25	188
1251	-38.25	41.75	188
1251	-38.75	41.75	188
1251	-38.75	41.25	188
1251	-38.25	40.75	188
1251	-38.25	40.25	188
1251	-38.75	39.75	188
