group	label	showSelected1
1	Cluster 4: 61/9818 pixels shown, logFC -2.6 to 3.3, log10(p) 0.0 to 5.1	4
1	Cluster 27: 173/173 pixels shown, logFC -3.8 to 2.1, log10(p) 0.0 to 2.0	27
1	Cluster 50: 185/223 pixels shown, logFC -2.5 to 1.4, log10(p) 0.0 to 2.4	50
1	Cluster 61: 194/194 pixels shown, logFC -2.0 to 3.6, log10(p) 0.0 to 3.5	61
1	Cluster 64: 78/78 pixels shown, logFC -2.6 to 2.8, log10(p) 0.0 to 1.3	64
1	Cluster 65: 466/558 pixels shown, logFC -2.6 to 3.3, log10(p) 0.0 to 2.8	65
1	Cluster 66: 2/130 pixels shown, logFC -3.1 to 2.8, log10(p) 0.0 to 2.7	66
1	Cluster 85: 19/76 pixels shown, logFC -1.2 to 3.6, log10(p) 0.0 to 1.9	85
1	Cluster 118: 468/2661 pixels shown, logFC -2.5 to 2.8, log10(p) 0.0 to 5.5	118
1	Cluster 119: 17/459 pixels shown, logFC -2.8 to 3.3, log10(p) 0.0 to 2.1	119
1	Cluster 121: 615/819 pixels shown, logFC -2.6 to 3.3, log10(p) 0.0 to 2.2	121
1	Cluster 123: 347/419 pixels shown, logFC -3.2 to 1.9, log10(p) 0.0 to 2.7	123
1	Cluster 127: 59/59 pixels shown, logFC -3.1 to 0.5, log10(p) 0.0 to 1.9	127
1	Cluster 218: 234/1030 pixels shown, logFC -3.1 to 2.8, log10(p) 0.0 to 2.8	218
1	Cluster 234: 6/6 pixels shown, logFC -4.0 to -0.6, log10(p) 0.2 to 1.8	234
1	Cluster 258: 4/118 pixels shown, logFC -2.3 to 2.8, log10(p) 0.0 to 1.8	258
1	Cluster 261: 801/995 pixels shown, logFC -3.1 to 2.8, log10(p) 0.0 to 4.3	261
1	Cluster 264: 26/26 pixels shown, logFC -0.8 to 3.6, log10(p) 0.0 to 1.4	264
1	Cluster 272: 44/460 pixels shown, logFC -3.1 to 1.7, log10(p) 0.0 to 3.6	272
1	Cluster 297: 10/15 pixels shown, logFC -3.1 to 0.9, log10(p) 0.2 to 1.0	297
1	Cluster 308: 15/35 pixels shown, logFC -3.8 to 0.6, log10(p) 0.0 to 1.6	308
1	Cluster 309: 30/135 pixels shown, logFC -2.1 to 3.3, log10(p) 0.0 to 2.2	309
1	Cluster 346: 27/27 pixels shown, logFC -0.4 to 2.7, log10(p) 0.0 to 1.7	346
1	Cluster 355: 6/6 pixels shown, logFC -3.8 to -0.8, log10(p) 0.3 to 1.5	355
1	Cluster 388: 27/27 pixels shown, logFC -0.6 to 2.8, log10(p) 0.0 to 2.2	388
1	Cluster 408: 12/12 pixels shown, logFC 0.6 to 3.6, log10(p) 0.2 to 1.5	408
1	Cluster 428: 7/7 pixels shown, logFC 0.6 to 3.9, log10(p) 0.2 to 1.7	428
