group	label	showSelected1
1	Cluster 51: 676/3837 pixels shown, logFC -3.5 to 2.8, log10(p) 0.0 to 3.2	51
1	Cluster 81: 64/111 pixels shown, logFC -2.3 to 3.3, log10(p) 0.0 to 2.5	81
1	Cluster 87: 311/311 pixels shown, logFC -2.2 to 2.8, log10(p) 0.0 to 2.4	87
1	Cluster 94: 201/295 pixels shown, logFC -1.8 to 2.2, log10(p) 0.0 to 2.3	94
1	Cluster 109: 38/3655 pixels shown, logFC -2.6 to 3.3, log10(p) 0.0 to 3.7	109
1	Cluster 172: 71/546 pixels shown, logFC -3.1 to 2.5, log10(p) 0.0 to 2.9	172
1	Cluster 183: 71/71 pixels shown, logFC -1.3 to 2.3, log10(p) 0.0 to 1.9	183
1	Cluster 230: 23/23 pixels shown, logFC -1.0 to 3.9, log10(p) 0.0 to 1.7	230
1	Cluster 251: 69/110 pixels shown, logFC -3.1 to 0.9, log10(p) 0.0 to 2.8	251
1	Cluster 270: 544/712 pixels shown, logFC -3.1 to 2.4, log10(p) 0.0 to 2.7	270
1	Cluster 506: 31/31 pixels shown, logFC -0.1 to 2.8, log10(p) 0.0 to 1.9	506
1	Cluster 802: 6/6 pixels shown, logFC -2.4 to -0.6, log10(p) 0.5 to 2.3	802
1	Cluster 812: 23/23 pixels shown, logFC -0.2 to 1.6, log10(p) 0.0 to 2.4	812
1	Cluster 835: 11/23 pixels shown, logFC -2.1 to 0.0, log10(p) 0.0 to 1.0	835
1	Cluster 865: 79/101 pixels shown, logFC -1.9 to 1.5, log10(p) 0.0 to 2.0	865
1	Cluster 877: 12/12 pixels shown, logFC 0.3 to 3.6, log10(p) 0.2 to 1.5	877
1	Cluster 883: 88/91 pixels shown, logFC -1.2 to 2.0, log10(p) 0.0 to 2.7	883
1	Cluster 897: 8/8 pixels shown, logFC -1.8 to -0.4, log10(p) 0.2 to 0.6	897
1	Cluster 975: 22/75 pixels shown, logFC -1.0 to 2.3, log10(p) 0.0 to 1.5	975
1	Cluster 1136: 8/8 pixels shown, logFC -2.5 to -0.8, log10(p) 0.3 to 1.5	1136
1	Cluster 1393: 63/63 pixels shown, logFC -0.2 to 2.0, log10(p) 0.0 to 2.1	1393
1	Cluster 1524: 1/1 pixels shown, logFC 4.1 to 4.1, log10(p) 2.0 to 2.0	1524
1	Cluster 1601: 13/17 pixels shown, logFC 0.1 to 1.6, log10(p) 0.1 to 2.4	1601
1	Cluster 1842: 1/1 pixels shown, logFC -3.8 to -3.8, log10(p) 1.6 to 1.6	1842
1	Cluster 1904: 1/1 pixels shown, logFC 3.1 to 3.1, log10(p) 2.5 to 2.5	1904
1	Cluster 2132: 1/1 pixels shown, logFC 3.6 to 3.6, log10(p) 1.4 to 1.4	2132
1	Cluster 2135: 2/2 pixels shown, logFC -2.5 to -1.6, log10(p) 0.6 to 1.5	2135
1	Cluster 2213: 3/3 pixels shown, logFC -3.1 to -1.4, log10(p) 0.4 to 1.2	2213
1	Cluster 2248: 8/8 pixels shown, logFC 0.4 to 1.9, log10(p) 0.3 to 2.2	2248
