xmin	xmax	ymin	ymax	showSelected1	row_in_group	na_group
-28.45	-27.55	-1.90217664505102	0	12100,0	3	2
-27.45	-26.55	-1.92831649323883	0	12100,0	4	2
-26.45	-25.55	-1.62770823907907	0	12100,0	5	2
-25.45	-24.55	-1.73327301060675	0	12100,0	6	2
-24.45	-23.55	-2.61348212939225	0	12100,0	7	2
-23.45	-22.55	-2.88644246719952	0	12100,0	8	2
-22.45	-21.55	-0.581108932790429	0	12100,0	9	2
-21.45	-20.55	-1.97908812144976	0	12100,0	10	2
-20.45	-19.55	-4.63379078067662	0	12100,0	11	2
-19.45	-18.55	-2.88644246719952	0	12100,0	12	2
-18.45	-17.55	-4.88563816417836	0	12100,0	13	2
-17.45	-16.55	-2.09621474890665	0	12100,0	14	2
-16.45	-15.55	-4.47091941889107	0	12100,0	15	2
-15.45	-14.55	-0.22570753531393	0	12100,0	16	2
-14.45	-13.55	-0.515759312320917	0	12100,0	17	2
-13.45	-12.55	-1.0234755944302	0	12100,0	18	2
-12.45	-11.55	-0.640928969989444	0	12100,0	19	2
-11.45	-10.55	-2.59337455386317	0	12100,0	20	2
-10.45	-9.55	-7.28396923540944	0	12100,0	21	2
-9.45	-8.55	-4.16578696023727	0	12100,0	22	2
-8.45	-7.55	-0.914391997184939	0	12100,0	23	2
-7.45	-6.55	-2.78640727894234	0	12100,0	24	2
-6.45	-5.55	-2.79143417282461	0	12100,0	25	2
-5.45	-4.55	-5.14552857789172	0	12100,0	26	2
-3.45	-2.55	-4.35530085959885	0	12100,0	28	3
-2.45	-1.55	-4.02453124214548	0	12100,0	29	3
-1.45	-0.55	-2.68938822701453	0	12100,0	30	3
-0.45	0.45	-3.44794651384909	0	12100,0	31	3
0.55	1.45	-2.01678982556678	0	12100,0	32	3
1.55	2.45	-3.57713768662344	0	12100,0	33	3
2.55	3.45	-5.45166641532197	0	12100,0	34	3
3.55	4.45	-3.95767355351129	0	12100,0	35	3
4.55	5.45	-1.59754687578545	0	12100,0	36	3
-44.45	-43.55	-2.89146936108179	0	12150,0	37	3
-41.45	-40.55	-1.81068717639371	0	12150,0	39	4
-40.45	-39.55	-3.31121500025134	0	12150,0	40	4
-39.45	-38.55	-2.38626652591364	0	12150,0	41	4
-38.45	-37.55	-0.109586286633489	0	12150,0	42	4
-37.45	-36.55	-3.78374302518474	0	12150,0	43	4
-36.45	-35.55	-1.52264615693963	0	12150,0	44	4
-35.45	-34.55	-1.4608153621877	0	12150,0	45	4
-34.45	-33.55	-1.67797717790177	0	12150,0	46	4
-32.45	-31.55	-0.0794249233398683	0	12150,0	48	5
-24.45	-23.55	-2.11230080932992	0	12150,0	56	12
-23.45	-22.55	-4.20600211129543	0	12150,0	57	12
-22.45	-21.55	-0.383552003217212	0	12150,0	58	12
-21.45	-20.55	-1.81671944905243	0	12150,0	59	12
-20.45	-19.55	-1.31805157593123	0	12150,0	60	12
-19.45	-18.55	-1.92630573568592	0	12150,0	61	12
-18.45	-17.55	-0.183984316091087	0	12150,0	62	12
-11.45	-10.55	-2.28673402704469	0	12150,0	69	18
-10.45	-9.55	-3.95566279595838	0	12150,0	70	18
-9.45	-8.55	-3.90288041019454	0	12150,0	71	18
-8.45	-7.55	-2.71200924948474	0	12150,0	72	18
-7.45	-6.55	-1.63323782234957	0	12150,0	73	18
-6.45	-5.55	-1.94188910672096	0	12150,0	74	18
-5.45	-4.55	-4.03156889358066	0	12150,0	75	18
-4.45	-3.55	-2.42396823003066	0	12150,0	76	18
-3.45	-2.55	-3.80586135826673	0	12150,0	77	18
-1.45	-0.55	-1.49650630875182	0	12150,0	79	19
-0.45	0.45	-2.48479364600613	0	12150,0	80	19
1.55	2.45	-0.604735334037098	0	12150,0	82	20
3.55	4.45	-0.362941738299905	0	12150,0	84	21
-44.45	-43.55	-2.89146936108179	0	12150,50	85	21
-41.45	-40.55	-1.81068717639371	0	12150,50	87	22
-40.45	-39.55	-3.31121500025134	0	12150,50	88	22
-39.45	-38.55	-2.38626652591364	0	12150,50	89	22
-38.45	-37.55	-0.109586286633489	0	12150,50	90	22
-37.45	-36.55	-3.78374302518474	0	12150,50	91	22
-36.45	-35.55	-1.52264615693963	0	12150,50	92	22
-35.45	-34.55	-1.4608153621877	0	12150,50	93	22
-34.45	-33.55	-1.67797717790177	0	12150,50	94	22
-32.45	-31.55	-0.0794249233398683	0	12150,50	96	23
-24.45	-23.55	-2.11230080932992	0	12150,50	104	30
-23.45	-22.55	-4.20600211129543	0	12150,50	105	30
-22.45	-21.55	-0.383552003217212	0	12150,50	106	30
-21.45	-20.55	-1.81671944905243	0	12150,50	107	30
-20.45	-19.55	-1.31805157593123	0	12150,50	108	30
-19.45	-18.55	-1.92630573568592	0	12150,50	109	30
-18.45	-17.55	-0.183984316091087	0	12150,50	110	30
