group	x	y	clickSelects
2037	-44.75	48.25	29
2037	-44.75	48.75	29
2037	-44.25	49.25	29
2037	-41.75	49.25	29
2037	-41.75	48.75	29
2037	-42.75	47.75	29
2037	-44.25	47.75	29
2037	-44.75	48.25	29
2039	-44.75	44.25	29
2039	-44.75	44.75	29
2039	-44.25	44.75	29
2039	-43.75	44.25	29
2039	-43.75	43.25	29
2039	-43.25	43.25	29
2039	-42.75	43.75	29
2039	-42.25	43.75	29
2039	-41.75	43.25	29
2039	-41.75	42.25	29
2039	-38.75	42.25	29
2039	-38.75	41.75	29
2039	-39.75	40.75	29
2039	-39.75	40.25	29
2039	-39.25	40.25	29
2039	-38.25	41.25	29
2039	-37.75	41.25	29
2039	-37.25	40.75	29
2039	-37.25	39.75	29
2039	-36.75	39.25	29
2039	-35.75	39.25	29
2039	-34.25	37.75	29
2039	-33.75	37.75	29
2039	-33.75	38.75	29
2039	-33.25	39.25	29
2039	-32.75	39.25	29
2039	-31.25	37.75	29
2039	-31.25	36.75	29
2039	-30.75	36.75	29
2039	-30.25	37.25	29
2039	-29.75	37.25	29
2039	-29.75	36.25	29
2039	-29.25	35.75	29
2039	-28.75	35.75	29
2039	-28.75	37.75	29
2039	-28.25	38.25	29
2039	-28.25	38.75	29
2039	-29.25	38.75	29
2039	-29.25	39.25	29
2039	-28.75	39.75	29
2039	-28.75	40.25	29
2039	-29.75	40.25	29
2039	-29.75	41.75	29
2039	-28.75	41.75	29
2039	-27.75	42.75	29
2039	-27.75	43.25	29
2039	-28.25	43.75	29
2039	-28.25	44.75	29
2039	-29.75	44.75	29
2039	-29.75	44.25	29
2039	-29.25	43.75	29
2039	-29.25	43.25	29
2039	-29.75	43.25	29
2039	-30.25	43.75	29
2039	-30.75	43.75	29
2039	-31.25	43.25	29
2039	-31.75	43.25	29
2039	-32.25	43.75	29
2039	-32.25	44.25	29
2039	-31.75	44.75	29
2039	-31.75	46.25	29
2039	-32.25	46.25	29
2039	-32.75	45.75	29
2039	-33.25	45.75	29
2039	-33.75	46.25	29
2039	-33.75	47.25	29
2039	-34.25	47.25	29
2039	-36.75	44.75	29
2039	-37.25	44.75	29
2039	-37.25	45.25	29
2039	-35.75	46.75	29
2039	-35.75	47.25	29
2039	-36.75	47.25	29
2039	-36.75	48.75	29
2039	-36.25	49.25	29
2039	-31.75	49.25	29
2039	-31.75	48.75	29
2039	-32.25	48.25	29
2039	-32.25	47.75	29
2039	-31.25	46.75	29
2039	-30.75	46.75	29
2039	-30.75	48.75	29
2039	-30.25	49.25	29
2039	-27.75	49.25	29
2039	-27.25	48.75	29
2039	-27.25	47.75	29
2039	-26.75	47.25	29
2039	-26.25	47.25	29
2039	-25.75	47.75	29
2039	-25.75	48.75	29
2039	-25.25	49.25	29
2039	-21.75	49.25	29
2039	-21.75	48.25	29
2039	-21.25	47.75	29
2039	-21.25	46.75	29
2039	-20.75	46.25	29
2039	-19.75	46.25	29
2039	-19.75	45.75	29
2039	-20.25	45.25	29
2039	-20.25	44.75	29
2039	-19.75	44.75	29
2039	-18.75	45.75	29
2039	-18.75	47.25	29
2039	-19.75	47.25	29
2039	-20.25	47.75	29
2039	-20.25	48.25	29
2039	-18.25	48.25	29
2039	-17.25	49.25	29
2039	-5.75	49.25	29
2039	-5.75	47.25	29
2039	-4.75	47.25	29
2039	-4.75	45.75	29
2039	-5.75	45.75	29
2039	-5.75	44.75	29
2039	-6.25	44.75	29
2039	-6.75	45.25	29
2039	-7.25	45.25	29
2039	-8.25	44.25	29
2039	-8.25	42.25	29
2039	-8.75	42.25	29
2039	-9.25	42.75	29
2039	-9.25	43.75	29
2039	-9.75	43.75	29
2039	-10.25	43.25	29
2039	-11.75	43.25	29
2039	-11.75	44.25	29
2039	-13.25	44.25	29
2039	-13.75	43.75	29
2039	-13.75	42.75	29
2039	-14.25	42.25	29
2039	-15.25	42.25	29
2039	-15.25	41.75	29
2039	-14.25	40.75	29
2039	-14.25	40.25	29
2039	-14.75	39.75	29
2039	-15.25	39.75	29
2039	-15.25	40.75	29
2039	-15.75	41.25	29
2039	-16.75	41.25	29
2039	-18.25	42.75	29
2039	-18.75	42.75	29
2039	-18.75	42.25	29
2039	-18.25	41.75	29
2039	-18.25	40.75	29
2039	-17.75	40.25	29
2039	-16.75	40.25	29
2039	-16.25	39.75	29
2039	-16.25	39.25	29
2039	-16.75	38.75	29
2039	-17.25	38.75	29
2039	-17.75	39.25	29
2039	-19.75	39.25	29
2039	-20.25	39.75	29
2039	-20.25	41.75	29
2039	-20.75	41.75	29
2039	-21.75	40.75	29
2039	-21.75	40.25	29
2039	-20.75	39.25	29
2039	-20.75	38.75	29
2039	-22.25	38.75	29
2039	-22.25	39.75	29
2039	-22.75	40.25	29
2039	-23.25	40.25	29
2039	-23.75	39.75	29
2039	-23.75	38.75	29
2039	-24.75	38.75	29
2039	-24.75	37.75	29
2039	-25.75	37.75	29
2039	-25.75	36.75	29
2039	-26.25	36.25	29
2039	-27.25	36.25	29
2039	-28.25	35.25	29
2039	-28.25	34.75	29
2039	-27.25	34.75	29
2039	-26.75	34.25	29
2039	-26.75	33.75	29
2039	-27.75	33.75	29
2039	-27.75	32.75	29
2039	-28.25	32.25	29
2039	-29.75	32.25	29
2039	-30.25	32.75	29
2039	-31.25	32.75	29
2039	-35.25	36.75	29
2039	-35.25	37.75	29
2039	-35.75	37.75	29
2039	-36.25	37.25	29
2039	-37.75	37.25	29
2039	-39.25	38.75	29
2039	-39.75	38.75	29
2039	-39.75	37.75	29
2039	-40.25	37.25	29
2039	-40.75	37.25	29
2039	-40.75	38.25	29
2039	-41.75	38.25	29
2039	-43.25	39.75	29
2039	-44.25	39.75	29
2039	-44.75	40.25	29
2039	-44.75	41.75	29
2039	-44.25	41.75	29
2039	-44.25	40.75	29
2039	-42.75	40.75	29
2039	-42.25	41.25	29
2039	-42.25	41.75	29
2039	-42.75	42.25	29
2039	-43.75	42.25	29
2039	-44.75	43.25	29
2039	-44.75	44.25	29
2040	-38.25	38.75	29
2040	-38.25	39.25	29
2040	-37.75	39.25	29
2040	-37.75	38.75	29
2040	-38.25	38.75	29
2041	-26.25	42.75	29
2041	-26.25	43.25	29
2041	-25.75	43.25	29
2041	-25.75	42.75	29
2041	-26.25	42.75	29
2042	-25.25	43.25	29
2042	-25.25	42.75	29
2042	-23.75	41.25	29
2042	-23.25	41.25	29
2042	-23.25	41.75	29
2042	-24.75	43.25	29
2042	-25.25	43.25	29
2043	-8.75	45.25	29
2043	-8.75	45.75	29
2043	-8.25	45.75	29
2043	-8.25	45.25	29
2043	-8.75	45.25	29
31	-44.75	47.25	1007
31	-44.75	47.75	1007
31	-44.25	47.75	1007
31	-44.25	46.75	1007
31	-43.75	46.25	1007
31	-43.75	45.75	1007
31	-44.25	45.25	1007
31	-44.75	45.25	1007
31	-44.75	47.25	1007
3386	-44.25	46.75	99
3386	-44.25	47.25	99
3386	-43.25	47.25	99
3386	-41.25	49.25	99
3386	-36.75	49.25	99
3386	-36.75	47.25	99
3386	-35.75	47.25	99
3386	-35.75	46.75	99
3386	-37.25	45.25	99
3386	-37.25	44.75	99
3386	-36.75	44.75	99
3386	-34.25	47.25	99
3386	-33.75	47.25	99
3386	-33.75	46.25	99
3386	-33.25	45.75	99
3386	-32.75	45.75	99
3386	-32.25	46.25	99
3386	-31.75	46.25	99
3386	-31.75	45.75	99
3386	-32.75	44.75	99
3386	-32.75	44.25	99
3386	-31.75	43.25	99
3386	-31.25	43.25	99
3386	-30.75	43.75	99
3386	-30.25	43.75	99
3386	-29.75	43.25	99
3386	-29.25	43.25	99
3386	-29.25	43.75	99
3386	-29.75	44.25	99
3386	-29.75	44.75	99
3386	-28.25	44.75	99
3386	-28.25	43.75	99
3386	-27.75	43.25	99
3386	-27.75	42.75	99
3386	-28.75	41.75	99
3386	-29.75	41.75	99
3386	-29.75	40.25	99
3386	-28.75	40.25	99
3386	-28.75	39.75	99
3386	-29.25	39.25	99
3386	-30.25	39.25	99
3386	-30.25	38.25	99
3386	-30.75	37.75	99
3386	-31.25	37.75	99
3386	-32.75	39.25	99
3386	-33.25	39.25	99
3386	-33.75	38.75	99
3386	-33.75	37.75	99
3386	-34.25	37.75	99
3386	-35.75	39.25	99
3386	-36.75	39.25	99
3386	-37.25	39.75	99
3386	-37.25	40.75	99
3386	-37.75	41.25	99
3386	-38.25	41.25	99
3386	-39.25	40.25	99
3386	-39.75	40.25	99
3386	-39.75	40.75	99
3386	-38.75	41.75	99
3386	-38.75	42.25	99
3386	-41.75	42.25	99
3386	-41.75	43.25	99
3386	-42.25	43.75	99
3386	-42.75	43.75	99
3386	-43.25	43.25	99
3386	-43.75	43.25	99
3386	-43.75	44.25	99
3386	-44.25	44.75	99
3386	-44.25	45.25	99
3386	-43.75	45.75	99
3386	-43.75	46.25	99
3386	-44.25	46.75	99
3387	-41.25	46.75	99
3387	-41.25	47.25	99
