group	x	y	clickSelects
1928	-45.25	47.75	253
1928	-45.25	48.25	253
1928	-44.75	48.25	253
1928	-44.75	47.25	253
1928	-44.25	46.75	253
1928	-43.25	46.75	253
1928	-43.25	45.75	253
1928	-42.75	45.75	253
1928	-42.25	46.25	253
1928	-42.25	46.75	253
1928	-42.75	47.25	253
1928	-42.75	47.75	253
1928	-42.25	48.25	253
1928	-41.25	48.25	253
1928	-40.75	48.75	253
1928	-39.25	48.75	253
1928	-37.75	47.25	253
1928	-37.25	47.25	253
1928	-37.25	47.75	253
1928	-37.75	48.25	253
1928	-37.75	48.75	253
1928	-34.25	48.75	253
1928	-34.25	48.25	253
1928	-34.75	47.75	253
1928	-34.75	47.25	253
1928	-34.25	46.75	253
1928	-34.25	46.25	253
1928	-34.75	45.75	253
1928	-34.75	45.25	253
1928	-34.25	45.25	253
1928	-33.25	46.25	253
1928	-32.75	46.25	253
1928	-32.25	45.75	253
1928	-32.25	45.25	253
1928	-32.75	44.75	253
1928	-32.75	44.25	253
1928	-32.25	44.25	253
1928	-31.25	45.25	253
1928	-30.75	45.25	253
1928	-30.25	44.75	253
1928	-30.25	44.25	253
1928	-31.25	44.25	253
1928	-31.25	43.75	253
1928	-30.25	42.75	253
1928	-30.25	42.25	253
1928	-30.75	41.75	253
1928	-30.75	40.75	253
1928	-31.25	40.75	253
1928	-32.25	41.75	253
1928	-32.25	42.75	253
1928	-32.75	43.25	253
1928	-33.25	43.25	253
1928	-33.75	42.75	253
1928	-34.75	42.75	253
1928	-34.75	42.25	253
1928	-34.25	41.75	253
1928	-34.25	41.25	253
1928	-34.75	40.75	253
1928	-34.75	40.25	253
1928	-34.25	40.25	253
1928	-33.75	40.75	253
1928	-33.25	40.75	253
1928	-33.25	40.25	253
1928	-34.25	39.25	253
1928	-34.25	38.75	253
1928	-32.75	37.25	253
1928	-32.75	36.75	253
1928	-35.25	36.75	253
1928	-35.25	37.75	253
1928	-36.25	37.75	253
1928	-36.75	38.25	253
1928	-37.25	38.25	253
1928	-37.75	37.75	253
1928	-37.75	37.25	253
1928	-36.25	35.75	253
1928	-36.25	35.25	253
1928	-36.75	35.25	253
1928	-38.75	37.25	253
1928	-39.25	37.25	253
1928	-39.25	36.75	253
1928	-36.25	33.75	253
1928	-36.25	32.75	253
1928	-35.75	32.75	253
1928	-35.25	33.25	253
1928	-33.75	33.25	253
1928	-33.75	30.75	253
1928	-34.25	30.75	253
1928	-34.75	31.25	253
1928	-37.25	31.25	253
1928	-37.75	30.75	253
1928	-38.75	30.75	253
1928	-38.75	29.25	253
1928	-37.75	28.25	253
1928	-35.75	28.25	253
1928	-35.75	27.25	253
1928	-34.25	25.75	253
1928	-34.25	25.25	253
1928	-37.25	25.25	253
1928	-39.25	23.25	253
1928	-39.25	22.25	253
1928	-39.75	22.25	253
1928	-40.25	22.75	253
1928	-41.25	22.75	253
1928	-41.75	23.25	253
1928	-42.25	23.25	253
1928	-42.25	22.75	253
1928	-41.25	21.75	253
1928	-41.25	20.25	253
1928	-41.75	20.25	253
1928	-42.25	20.75	253
1928	-42.25	21.75	253
1928	-42.75	21.75	253
1928	-43.25	21.25	253
1928	-43.75	21.25	253
1928	-43.75	21.75	253
1928	-43.25	22.25	253
1928	-43.25	22.75	253
1928	-43.75	23.25	253
1928	-43.75	24.25	253
1928	-45.25	25.75	253
1928	-45.25	27.25	253
1928	-44.25	27.25	253
1928	-44.25	28.25	253
1928	-42.75	29.75	253
1928	-42.75	30.75	253
1928	-42.25	31.25	253
1928	-42.25	32.75	253
1928	-43.25	32.75	253
1928	-43.75	33.25	253
1928	-44.75	33.25	253
1928	-45.25	33.75	253
1928	-45.25	37.25	253
1928	-44.75	37.75	253
1928	-43.75	37.75	253
1928	-43.25	38.25	253
1928	-43.25	39.25	253
1928	-42.25	39.25	253
1928	-41.75	39.75	253
1928	-41.75	40.25	253
1928	-42.25	40.75	253
1928	-42.25	41.25	253
1928	-41.25	41.25	253
1928	-40.75	41.75	253
1928	-40.75	42.25	253
1928	-42.25	42.25	253
1928	-43.25	41.25	253
1928	-43.25	40.25	253
1928	-44.25	40.25	253
1928	-44.75	39.75	253
1928	-45.25	39.75	253
1928	-45.25	47.75	253
1929	-38.75	43.25	253
1929	-38.75	43.75	253
1929	-37.75	43.75	253
1929	-37.75	44.75	253
1929	-36.75	44.75	253
1929	-36.75	45.75	253
1929	-35.75	46.75	253
1929	-35.25	46.75	253
1929	-35.25	46.25	253
1929	-35.75	45.75	253
1929	-35.75	44.75	253
1929	-36.25	44.25	253
1929	-36.25	43.75	253
1929	-35.75	43.25	253
1929	-35.75	41.75	253
1929	-36.25	41.25	253
1929	-36.25	39.25	253
1929	-36.75	39.25	253
1929	-39.25	41.75	253
1929	-39.25	42.25	253
1929	-38.25	42.25	253
1929	-38.25	42.75	253
1929	-38.75	43.25	253
1930	-41.75	35.25	253
1930	-41.75	35.75	253
1930	-40.25	35.75	253
1930	-39.75	35.25	253
1930	-38.75	35.25	253
1930	-38.75	31.75	253
1930	-39.75	30.75	253
1930	-40.25	30.75	253
